case_id,activity,enable_time,start_time,end_time,resource
4,Flat Grinding,2011-01-03 18:46:40.000000+00:00,2011-01-03 18:46:40.000000+00:00,2011-01-03 19:17:26.743987+00:00,ID4882
1,Turning & Milling,2011-01-03 18:52:00.814038+00:00,2011-01-03 18:52:00.814038+00:00,2011-01-03 22:12:02.346055+00:00,Joint_Turning & Milling_0
2,Final Inspection Q.C.,2011-01-03 20:25:58.834537+00:00,2011-01-03 20:25:58.834537+00:00,2011-01-09 18:19:10.269250+00:00,Joint_Final Inspection Q.C._2
3,Turning & Milling,2011-01-03 21:04:18.464106+00:00,2011-01-03 21:04:18.464106+00:00,2011-01-03 22:06:38.365975+00:00,Joint_Turning & Milling_1
3,Turning & Milling,2011-01-03 22:06:38.365975+00:00,2011-01-03 22:06:38.365975+00:00,2011-01-03 23:02:14.399198+00:00,ID4641
1,Turning & Milling,2011-01-03 22:12:02.346055+00:00,2011-01-03 23:00:00.000000+00:00,2011-01-04 03:10:25.064507+00:00,Joint_Turning & Milling_2
3,Turning & Milling,2011-01-03 23:02:14.399198+00:00,2011-01-03 23:02:14.399198+00:00,2011-01-04 18:35:41.674050+00:00,Joint_Turning & Milling_5
3,Round Grinding,2011-01-04 01:40:51.702219+00:00,2011-01-04 01:40:51.702219+00:00,2011-01-04 05:28:36.855867+00:00,Joint_Round Grinding_0
1,Turning & Milling,2011-01-04 03:10:25.064507+00:00,2011-01-04 03:10:25.064507+00:00,2011-01-04 06:23:19.024221+00:00,Joint_Turning & Milling_1
5,Start,2011-01-04 04:13:20.000000+00:00,2011-01-04 04:13:20.000000+00:00,2011-01-04 04:13:20.000000+00:00,Start
5,Setup,2011-01-04 04:13:20.000000+00:00,2011-01-05 01:00:00.000000+00:00,2011-01-05 01:08:53.746763+00:00,Joint_Setup_0
3,Round Grinding,2011-01-04 05:28:36.855867+00:00,2011-01-04 15:00:00.000000+00:00,2011-01-04 19:09:10.510475+00:00,ID0998
2,Turning & Milling,2011-01-04 08:37:23.290156+00:00,2011-01-04 08:37:23.290156+00:00,2011-01-04 08:55:55.483039+00:00,Joint_Turning & Milling_0
2,Turning & Milling,2011-01-04 08:55:55.483039+00:00,2011-01-04 13:00:00.000000+00:00,2011-01-04 18:16:38.402472+00:00,ID4641
4,Turning & Milling,2011-01-04 10:40:18.765878+00:00,2011-01-04 13:00:00.000000+00:00,2011-01-04 15:01:23.414657+00:00,Joint_Turning & Milling_2
6,Start,2011-01-04 13:40:00.000000+00:00,2011-01-04 13:40:00.000000+00:00,2011-01-04 13:40:00.000000+00:00,Start
6,Turning & Milling Q.C.,2011-01-04 13:40:00.000000+00:00,2011-01-04 13:40:00.000000+00:00,2011-01-04 15:28:20.249972+00:00,Joint_Turning & Milling Q.C._0
6,Round Grinding,2011-01-04 13:40:00.000000+00:00,2011-01-04 13:40:00.000000+00:00,2011-01-05 05:24:37.736687+00:00,Joint_Round Grinding_3
6,Flat Grinding,2011-01-04 13:40:00.000000+00:00,2011-01-04 14:00:00.000000+00:00,2011-01-04 23:06:09.866024+00:00,ID4882
6,Final Inspection Q.C.,2011-01-04 13:40:00.000000+00:00,2011-01-04 15:00:00.000000+00:00,2011-01-04 20:48:53.992320+00:00,Joint_Final Inspection Q.C._3
6,Packing,2011-01-04 13:40:00.000000+00:00,2011-01-09 07:26:48.666313+00:00,2011-01-17 09:14:30.145519+00:00,ID4820
4,Turning & Milling,2011-01-04 15:01:23.414657+00:00,2011-01-04 15:01:23.414657+00:00,2011-01-04 16:40:30.546457+00:00,Joint_Turning & Milling_1
4,Final Inspection Q.C.,2011-01-04 15:31:52.517427+00:00,2011-01-04 15:31:52.517427+00:00,2011-01-05 14:37:45.248699+00:00,Joint_Final Inspection Q.C._0
4,Turning & Milling,2011-01-04 16:40:30.546457+00:00,2011-01-04 16:40:30.546457+00:00,2011-01-04 18:14:51.713243+00:00,Joint_Turning & Milling_3
4,Turning & Milling,2011-01-04 18:14:51.713243+00:00,2011-01-04 18:14:51.713243+00:00,2011-01-04 19:37:43.938783+00:00,Joint_Turning & Milling_0
2,Turning & Milling,2011-01-04 18:16:38.402472+00:00,2011-01-04 22:00:00.000000+00:00,2011-01-05 05:24:19.172139+00:00,Joint_Turning & Milling_4
3,Turning & Milling,2011-01-04 18:35:41.674050+00:00,2011-01-04 18:35:41.674050+00:00,2011-01-05 01:16:16.698991+00:00,Joint_Turning & Milling_6
3,Round Grinding,2011-01-04 19:09:10.510475+00:00,2011-01-04 20:00:00.000000+00:00,2011-01-05 05:56:01.368670+00:00,Joint_Round Grinding_1
4,Turning & Milling,2011-01-04 19:37:43.938783+00:00,2011-01-04 21:00:00.000000+00:00,2011-01-04 22:29:32.192475+00:00,Joint_Turning & Milling_2
6,Final Inspection Q.C.,2011-01-04 20:48:53.992320+00:00,2011-01-04 20:48:53.992320+00:00,2011-01-06 16:47:03.339480+00:00,Joint_Final Inspection Q.C._3
4,Turning & Milling,2011-01-04 22:29:32.192475+00:00,2011-01-04 22:29:32.192475+00:00,2011-01-05 00:12:01.253413+00:00,Joint_Turning & Milling_1
7,Start,2011-01-05 00:00:00.000000+00:00,2011-01-05 00:00:00.000000+00:00,2011-01-05 00:00:00.000000+00:00,Start
7,Packing,2011-01-05 00:00:00.000000+00:00,2011-01-11 07:40:34.255498+00:00,2011-01-18 07:57:05.012651+00:00,Joint_Packing_0
7,Final Inspection Q.C.,2011-01-05 00:00:00.000000+00:00,2011-01-05 14:37:45.248699+00:00,2011-01-07 16:54:56.092806+00:00,Joint_Final Inspection Q.C._0
7,Turning & Milling,2011-01-05 00:00:00.000000+00:00,2011-01-05 00:00:00.000000+00:00,2011-01-05 00:07:30.339359+00:00,Joint_Turning & Milling_3
7,Round Grinding,2011-01-05 00:00:00.000000+00:00,2011-01-05 00:00:00.000000+00:00,2011-01-05 19:59:01.146220+00:00,Joint_Round Grinding_2
7,Round Grinding,2011-01-05 00:00:00.000000+00:00,2011-01-05 00:00:00.000000+00:00,2011-01-05 02:59:31.129003+00:00,Joint_Round Grinding_0
7,Turning & Milling,2011-01-05 00:07:30.339359+00:00,2011-01-05 03:00:00.000000+00:00,2011-01-05 10:36:13.464830+00:00,ID4641
4,Turning & Milling,2011-01-05 00:12:01.253413+00:00,2011-01-05 00:12:01.253413+00:00,2011-01-05 00:41:07.566049+00:00,Joint_Turning & Milling_5
5,Turning & Milling,2011-01-05 01:08:53.746763+00:00,2011-01-05 01:08:53.746763+00:00,2011-01-05 02:25:54.489178+00:00,Joint_Turning & Milling_0
5,Turning & Milling,2011-01-05 02:25:54.489178+00:00,2011-01-05 02:25:54.489178+00:00,2011-01-05 06:51:01.099852+00:00,Joint_Turning & Milling_2
2,Turning & Milling,2011-01-05 05:24:19.172139+00:00,2011-01-05 05:24:19.172139+00:00,2011-01-05 06:50:08.110746+00:00,Joint_Turning & Milling_3
6,Round Grinding,2011-01-05 05:24:37.736687+00:00,2011-01-05 18:00:00.000000+00:00,2011-01-12 23:56:36.422791+00:00,Joint_Round Grinding_4
2,Turning & Milling,2011-01-05 06:50:08.110746+00:00,2011-01-05 06:50:08.110746+00:00,2011-01-05 06:59:22.844941+00:00,Joint_Turning & Milling_1
5,Turning & Milling,2011-01-05 06:51:01.099852+00:00,2011-01-05 08:00:00.000000+00:00,2011-01-06 03:48:39.128917+00:00,Joint_Turning & Milling_5
2,Turning & Milling,2011-01-05 06:59:22.844941+00:00,2011-01-05 14:00:00.000000+00:00,2011-01-05 23:30:14.349276+00:00,Joint_Turning & Milling_6
8,Start,2011-01-05 09:26:40.000000+00:00,2011-01-05 10:00:00.000000+00:00,2011-01-05 10:00:00.000000+00:00,Start
8,Turning & Milling,2011-01-05 10:00:00.000000+00:00,2011-01-05 10:00:00.000000+00:00,2011-01-05 14:43:41.517766+00:00,Joint_Turning & Milling_0
8,Packing,2011-01-05 10:00:00.000000+00:00,2011-01-17 09:14:30.145519+00:00,2011-02-15 09:06:22.339922+00:00,ID4820
8,Round Grinding,2011-01-05 10:00:00.000000+00:00,2011-01-05 15:00:00.000000+00:00,2011-01-05 18:04:44.003355+00:00,ID0998
7,Turning & Milling,2011-01-05 10:36:13.464830+00:00,2011-01-05 13:00:00.000000+00:00,2011-01-05 13:09:45.477941+00:00,Joint_Turning & Milling_4
7,Turning & Milling,2011-01-05 13:09:45.477941+00:00,2011-01-05 13:09:45.477941+00:00,2011-01-05 13:41:22.302437+00:00,Joint_Turning & Milling_3
7,Turning & Milling,2011-01-05 13:41:22.302437+00:00,2011-01-05 13:41:22.302437+00:00,2011-01-05 16:51:56.250729+00:00,Joint_Turning & Milling_2
8,Turning & Milling,2011-01-05 14:43:41.517766+00:00,2011-01-05 14:43:41.517766+00:00,2011-01-05 16:41:20.142452+00:00,Joint_Turning & Milling_1
7,Turning & Milling,2011-01-05 16:51:56.250729+00:00,2011-01-05 16:51:56.250729+00:00,2011-01-05 16:55:28.426194+00:00,ID4641
7,Turning & Milling,2011-01-05 16:55:28.426194+00:00,2011-01-05 16:55:28.426194+00:00,2011-01-05 16:59:45.359138+00:00,Joint_Turning & Milling_4
7,Turning & Milling,2011-01-05 16:59:45.359138+00:00,2011-01-05 16:59:45.359138+00:00,2011-01-05 18:15:37.427927+00:00,Joint_Turning & Milling_3
8,Round Grinding,2011-01-05 18:04:44.003355+00:00,2011-01-05 18:04:44.003355+00:00,2011-01-05 20:18:45.280724+00:00,Joint_Round Grinding_0
7,Turning & Milling,2011-01-05 18:15:37.427927+00:00,2011-01-06 00:00:00.000000+00:00,2011-01-06 13:17:52.266469+00:00,Joint_Turning & Milling_7
9,Start,2011-01-05 18:53:20.000000+00:00,2011-01-05 18:53:20.000000+00:00,2011-01-05 18:53:20.000000+00:00,Start
9,Packing,2011-01-05 18:53:20.000000+00:00,2011-01-18 07:57:05.012651+00:00,2011-01-27 08:02:25.901771+00:00,Joint_Packing_0
9,Turning & Milling Q.C.,2011-01-05 18:53:20.000000+00:00,2011-01-05 18:53:20.000000+00:00,2011-01-05 19:20:20.523114+00:00,Joint_Turning & Milling Q.C._1
9,Flat Grinding,2011-01-05 18:53:20.000000+00:00,2011-01-06 02:00:00.000000+00:00,2011-01-07 06:51:57.526809+00:00,Joint_Flat Grinding_0
7,Round Grinding,2011-01-05 19:59:01.146220+00:00,2011-01-05 21:00:00.000000+00:00,2011-01-11 06:31:09.722484+00:00,Joint_Round Grinding_3
7,Round Grinding,2011-01-05 19:59:01.146220+00:00,2011-01-05 19:59:01.146220+00:00,2011-01-05 23:55:54.755628+00:00,Joint_Round Grinding_1
8,Round Grinding,2011-01-05 20:18:45.280724+00:00,2011-01-05 21:00:00.000000+00:00,2011-01-06 01:25:51.738981+00:00,ID0998
1,Final Inspection Q.C.,2011-01-05 20:45:54.846826+00:00,2011-01-05 20:45:54.846826+00:00,2011-01-06 17:01:36.320241+00:00,Joint_Final Inspection Q.C._1
2,Turning & Milling,2011-01-05 23:30:14.349276+00:00,2011-01-05 23:30:14.349276+00:00,2011-01-06 05:13:56.433924+00:00,Joint_Turning & Milling_0
5,Turning & Milling,2011-01-06 03:48:39.128917+00:00,2011-01-06 03:48:39.128917+00:00,2011-01-06 04:53:26.126238+00:00,Joint_Turning & Milling_1
5,Turning & Milling,2011-01-06 04:53:26.126238+00:00,2011-01-06 04:53:26.126238+00:00,2011-01-06 10:26:21.926774+00:00,Joint_Turning & Milling_2
10,Start,2011-01-06 05:00:00.000000+00:00,2011-01-06 06:00:00.000000+00:00,2011-01-06 06:00:00.000000+00:00,Start
2,Turning & Milling,2011-01-06 05:13:56.433924+00:00,2011-01-06 09:00:00.000000+00:00,2011-01-06 09:15:13.541433+00:00,ID4641
10,Grinding Rework,2011-01-06 06:00:00.000000+00:00,2011-01-06 06:00:00.000000+00:00,2011-01-09 23:42:46.972032+00:00,Joint_Grinding Rework_0
10,Turning & Milling,2011-01-06 06:00:00.000000+00:00,2011-01-06 06:00:00.000000+00:00,2011-01-06 06:57:07.514075+00:00,Joint_Turning & Milling_4
10,Packing,2011-01-06 06:00:00.000000+00:00,2011-01-23 09:47:44.341751+00:00,2011-01-30 07:18:11.786933+00:00,Joint_Packing_1
10,Turning & Milling,2011-01-06 06:57:07.514075+00:00,2011-01-06 06:57:07.514075+00:00,2011-01-06 07:10:51.397397+00:00,Joint_Turning & Milling_3
10,Turning & Milling,2011-01-06 07:10:51.397397+00:00,2011-01-06 12:00:00.000000+00:00,2011-01-06 13:08:58.244061+00:00,Joint_Turning & Milling_6
5,Turning & Milling,2011-01-06 10:26:21.926774+00:00,2011-01-06 13:00:00.000000+00:00,2011-01-06 13:57:39.217856+00:00,Joint_Turning & Milling_5
10,Turning & Milling,2011-01-06 13:08:58.244061+00:00,2011-01-06 13:08:58.244061+00:00,2011-01-06 13:17:15.823977+00:00,Joint_Turning & Milling_1
10,Turning & Milling,2011-01-06 13:17:15.823977+00:00,2011-01-06 13:17:15.823977+00:00,2011-01-06 14:20:05.772240+00:00,Joint_Turning & Milling_0
7,Turning & Milling,2011-01-06 13:17:52.266469+00:00,2011-01-06 13:17:52.266469+00:00,2011-01-06 16:07:14.200119+00:00,Joint_Turning & Milling_4
5,Turning & Milling,2011-01-06 13:57:39.217856+00:00,2011-01-06 13:57:39.217856+00:00,2011-01-06 14:05:21.027324+00:00,Joint_Turning & Milling_3
5,Turning & Milling,2011-01-06 14:05:21.027324+00:00,2011-01-06 14:05:21.027324+00:00,2011-01-06 16:54:36.762852+00:00,ID4641
10,Turning & Milling,2011-01-06 14:20:05.772240+00:00,2011-01-06 14:20:05.772240+00:00,2011-01-06 14:28:06.978654+00:00,Joint_Turning & Milling_2
11,Start,2011-01-06 14:26:40.000000+00:00,2011-01-06 14:26:40.000000+00:00,2011-01-06 14:26:40.000000+00:00,Start
11,Turning Q.C.,2011-01-06 14:26:40.000000+00:00,2011-01-06 14:26:40.000000+00:00,2011-01-06 16:18:38.899157+00:00,Joint_Turning Q.C._0
11,Final Inspection Q.C.,2011-01-06 14:26:40.000000+00:00,2011-01-06 16:47:03.339480+00:00,2011-01-09 22:08:01.686689+00:00,Joint_Final Inspection Q.C._3
11,Flat Grinding,2011-01-06 14:26:40.000000+00:00,2011-01-06 14:26:40.000000+00:00,2011-01-07 08:21:43.372462+00:00,ID4882
11,Turning & Milling Q.C.,2011-01-06 14:26:40.000000+00:00,2011-01-06 14:26:40.000000+00:00,2011-01-06 14:50:37.838391+00:00,Joint_Turning & Milling Q.C._2
11,Round Grinding,2011-01-06 14:26:40.000000+00:00,2011-01-06 14:26:40.000000+00:00,2011-01-09 13:43:37.054208+00:00,Joint_Round Grinding_2
11,Packing,2011-01-06 14:26:40.000000+00:00,2011-01-27 08:02:25.901771+00:00,2011-02-10 07:05:15.554709+00:00,Joint_Packing_0
10,Turning & Milling,2011-01-06 14:28:06.978654+00:00,2011-01-11 14:00:00.000000+00:00,2011-01-11 14:32:12.087716+00:00,Joint_Turning & Milling_6
11,Turning & Milling Q.C.,2011-01-06 14:50:37.838391+00:00,2011-01-06 14:50:37.838391+00:00,2011-01-06 17:12:09.564023+00:00,Joint_Turning & Milling Q.C._0
11,Turning Q.C.,2011-01-06 16:18:38.899157+00:00,2011-01-06 16:18:38.899157+00:00,2011-01-06 17:24:47.392638+00:00,Joint_Turning Q.C._1
6,Final Inspection Q.C.,2011-01-06 16:47:03.339480+00:00,2011-01-06 17:01:36.320241+00:00,2011-01-06 18:22:28.191734+00:00,Joint_Final Inspection Q.C._1
5,Turning & Milling,2011-01-06 16:54:36.762852+00:00,2011-01-06 16:54:36.762852+00:00,2011-01-06 20:04:11.965049+00:00,Joint_Turning & Milling_1
11,Turning & Milling Q.C.,2011-01-06 17:12:09.564023+00:00,2011-01-06 17:12:09.564023+00:00,2011-01-06 17:41:59.922416+00:00,Joint_Turning & Milling Q.C._1
5,Turning & Milling,2011-01-06 20:04:11.965049+00:00,2011-01-12 14:00:00.000000+00:00,2011-01-12 14:53:34.829449+00:00,Joint_Turning & Milling_7
12,Start,2011-01-06 23:53:20.000000+00:00,2011-01-06 23:53:20.000000+00:00,2011-01-06 23:53:20.000000+00:00,Start
12,Packing,2011-01-06 23:53:20.000000+00:00,2011-01-30 07:18:11.786933+00:00,2011-02-13 07:42:32.203351+00:00,Joint_Packing_1
12,Turning Q.C.,2011-01-06 23:53:20.000000+00:00,2011-01-06 23:53:20.000000+00:00,2011-01-09 14:02:18.522928+00:00,Joint_Turning Q.C._0
12,Round Grinding,2011-01-06 23:53:20.000000+00:00,2011-01-06 23:53:20.000000+00:00,2011-01-07 03:08:20.198415+00:00,Joint_Round Grinding_0
12,Turning & Milling,2011-01-06 23:53:20.000000+00:00,2011-01-07 00:00:00.000000+00:00,2011-01-09 14:07:07.587006+00:00,Joint_Turning & Milling_5
12,Round Grinding,2011-01-06 23:53:20.000000+00:00,2011-01-06 23:53:20.000000+00:00,2011-01-07 14:38:41.191187+00:00,Joint_Round Grinding_1
13,Start,2011-01-07 14:00:00.000000+00:00,2011-01-07 14:00:00.000000+00:00,2011-01-07 14:00:00.000000+00:00,Start
13,Round Grinding,2011-01-07 14:00:00.000000+00:00,2011-01-07 14:00:00.000000+00:00,2011-01-07 20:55:59.569727+00:00,ID0998
13,Turning & Milling,2011-01-07 14:00:00.000000+00:00,2011-01-07 14:00:00.000000+00:00,2011-01-09 06:46:26.628089+00:00,Joint_Turning & Milling_3
13,Packing,2011-01-07 14:00:00.000000+00:00,2011-02-10 07:05:15.554709+00:00,2011-02-20 09:46:03.982176+00:00,Joint_Packing_0
13,Final Inspection Q.C.,2011-01-07 14:00:00.000000+00:00,2011-01-07 14:00:00.000000+00:00,2011-01-10 15:17:39.441218+00:00,Joint_Final Inspection Q.C._1
12,Round Grinding,2011-01-07 14:38:41.191187+00:00,2011-01-07 14:38:41.191187+00:00,2011-01-07 16:30:14.414600+00:00,Joint_Round Grinding_0
12,Round Grinding,2011-01-07 16:30:14.414600+00:00,2011-01-07 16:30:14.414600+00:00,2011-01-09 21:59:06.300232+00:00,Joint_Round Grinding_1
7,Final Inspection Q.C.,2011-01-07 16:54:56.092806+00:00,2011-01-07 16:54:56.092806+00:00,2011-01-09 13:48:54.830752+00:00,Joint_Final Inspection Q.C._0
13,Round Grinding,2011-01-07 20:55:59.569727+00:00,2011-01-08 06:00:00.000000+00:00,2011-01-08 09:10:12.657745+00:00,Joint_Round Grinding_0
13,Round Grinding,2011-01-08 09:10:12.657745+00:00,2011-01-09 15:00:00.000000+00:00,2011-01-10 00:54:51.111511+00:00,ID0998
14,Start,2011-01-09 05:00:00.000000+00:00,2011-01-09 07:00:00.000000+00:00,2011-01-09 07:00:00.000000+00:00,Start
13,Turning & Milling,2011-01-09 06:46:26.628089+00:00,2011-01-09 06:46:26.628089+00:00,2011-01-09 07:22:38.458879+00:00,Joint_Turning & Milling_0
14,Round Grinding,2011-01-09 07:00:00.000000+00:00,2011-01-09 07:00:00.000000+00:00,2011-01-09 20:57:22.839366+00:00,Joint_Round Grinding_0
14,Milling,2011-01-09 07:00:00.000000+00:00,2011-01-09 13:00:00.000000+00:00,2011-01-09 13:23:06.535999+00:00,ID4326
14,Packing,2011-01-09 07:00:00.000000+00:00,2011-02-13 07:42:32.203351+00:00,2011-02-24 09:36:54.332469+00:00,Joint_Packing_1
13,Turning & Milling,2011-01-09 07:22:38.458879+00:00,2011-01-09 13:00:00.000000+00:00,2011-01-09 14:26:11.716911+00:00,Joint_Turning & Milling_2
3,Packing,2011-01-09 07:26:48.666313+00:00,2011-02-15 09:06:22.339922+00:00,2011-03-15 08:55:59.613761+00:00,ID4820
11,Round Grinding,2011-01-09 13:43:37.054208+00:00,2011-01-09 13:43:37.054208+00:00,2011-01-09 13:57:52.766193+00:00,Joint_Round Grinding_2
7,Final Inspection Q.C.,2011-01-09 13:48:54.830752+00:00,2011-01-09 13:48:54.830752+00:00,2011-01-09 19:17:34.180892+00:00,Joint_Final Inspection Q.C._0
11,Round Grinding,2011-01-09 13:57:52.766193+00:00,2011-01-09 13:57:52.766193+00:00,2011-01-09 20:06:36.566574+00:00,Joint_Round Grinding_2
12,Turning Q.C.,2011-01-09 14:02:18.522928+00:00,2011-01-10 16:00:00.000000+00:00,2011-01-20 22:17:28.264990+00:00,Joint_Turning Q.C._1
12,Turning & Milling,2011-01-09 14:07:07.587006+00:00,2011-01-09 15:00:00.000000+00:00,2011-01-09 18:28:54.327521+00:00,Joint_Turning & Milling_4
13,Turning & Milling,2011-01-09 14:26:11.716911+00:00,2011-01-09 14:26:11.716911+00:00,2011-01-10 07:02:21.782578+00:00,ID4641
15,Start,2011-01-09 14:26:40.000000+00:00,2011-01-09 14:26:40.000000+00:00,2011-01-09 14:26:40.000000+00:00,Start
15,Grinding Rework,2011-01-09 14:26:40.000000+00:00,2011-01-09 14:26:40.000000+00:00,2011-01-09 14:28:49.663474+00:00,ID4882
15,Round Grinding,2011-01-09 14:26:40.000000+00:00,2011-01-09 20:06:36.566574+00:00,2011-01-10 03:58:17.326984+00:00,Joint_Round Grinding_2
15,Final Inspection Q.C.,2011-01-09 14:26:40.000000+00:00,2011-01-09 18:19:10.269250+00:00,2011-01-09 19:41:30.790380+00:00,Joint_Final Inspection Q.C._2
15,Packing,2011-01-09 14:26:40.000000+00:00,2011-02-20 09:46:03.982176+00:00,2011-03-28 19:47:46.463607+00:00,Joint_Packing_0
