case_id,activity,enable_time,start_time,end_time,resource
1,Round Grinding,2011-01-02 20:27:32.943490+00:00,2011-01-02 20:27:32.943490+00:00,2011-01-02 20:32:27.797818+00:00,Joint_Round Grinding_0
1,Final Inspection Q.C.,2011-01-02 22:57:48.908882+00:00,2011-01-02 22:57:48.908882+00:00,2011-01-04 00:57:53.189055+00:00,Joint_Final Inspection Q.C._0
0,Final Inspection Q.C.,2011-01-02 23:35:13.904015+00:00,2011-01-03 00:00:00.000000+00:00,2011-01-03 14:34:42.399666+00:00,Joint_Final Inspection Q.C._3
2,Start,2011-01-02 23:53:20.000000+00:00,2011-01-02 23:53:20.000000+00:00,2011-01-02 23:53:20.000000+00:00,Start
2,Turning & Milling Q.C.,2011-01-02 23:53:20.000000+00:00,2011-01-02 23:53:20.000000+00:00,2011-01-03 13:21:26.963497+00:00,Joint_Turning & Milling Q.C._1
2,Round Grinding,2011-01-02 23:53:20.000000+00:00,2011-01-02 23:53:20.000000+00:00,2011-01-03 14:14:54.300330+00:00,Joint_Round Grinding_2
2,Final Inspection Q.C.,2011-01-02 23:53:20.000000+00:00,2011-01-02 23:53:20.000000+00:00,2011-01-03 15:43:38.241300+00:00,Joint_Final Inspection Q.C._1
2,Round Grinding,2011-01-02 23:53:20.000000+00:00,2011-01-02 23:53:20.000000+00:00,2011-01-03 18:52:10.560503+00:00,Joint_Round Grinding_0
0,Turning & Milling,2011-01-03 00:49:38.237261+00:00,2011-01-03 00:49:38.237261+00:00,2011-01-04 06:20:01.198590+00:00,Joint_Turning & Milling_1
3,Start,2011-01-03 09:20:00.000000+00:00,2011-01-03 09:20:00.000000+00:00,2011-01-03 09:20:00.000000+00:00,Start
3,Flat Grinding,2011-01-03 09:20:00.000000+00:00,2011-01-03 14:00:00.000000+00:00,2011-01-03 17:49:31.091378+00:00,ID4882
3,Packing,2011-01-03 09:20:00.000000+00:00,2011-01-04 07:00:00.000000+00:00,2011-01-31 08:04:09.528532+00:00,Joint_Packing_1
3,Round Grinding,2011-01-03 09:20:00.000000+00:00,2011-01-03 15:00:00.000000+00:00,2011-01-04 19:03:49.732939+00:00,ID0998
3,Final Inspection Q.C.,2011-01-03 09:20:00.000000+00:00,2011-01-03 14:00:00.000000+00:00,2011-01-05 15:42:21.835795+00:00,Joint_Final Inspection Q.C._2
3,Round Grinding,2011-01-03 09:20:00.000000+00:00,2011-01-03 09:20:00.000000+00:00,2011-01-03 23:51:14.466821+00:00,Joint_Round Grinding_3
3,Turning & Milling,2011-01-03 09:20:00.000000+00:00,2011-01-03 13:00:00.000000+00:00,2011-01-03 14:16:34.963231+00:00,Joint_Turning & Milling_2
0,Round Grinding,2011-01-03 13:02:42.509579+00:00,2011-01-03 13:02:42.509579+00:00,2011-01-05 10:34:04.021242+00:00,Joint_Round Grinding_1
2,Round Grinding,2011-01-03 14:14:54.300330+00:00,2011-01-03 14:14:54.300330+00:00,2011-01-04 14:55:49.064970+00:00,Joint_Round Grinding_2
3,Turning & Milling,2011-01-03 14:16:34.963231+00:00,2011-01-03 14:16:34.963231+00:00,2011-01-03 14:27:29.317162+00:00,Joint_Turning & Milling_3
3,Turning & Milling,2011-01-03 14:27:29.317162+00:00,2011-01-03 14:27:29.317162+00:00,2011-01-04 14:51:58.765393+00:00,ID4641
0,Final Inspection Q.C.,2011-01-03 14:34:42.399666+00:00,2011-01-03 14:34:42.399666+00:00,2011-01-04 15:36:44.361935+00:00,Joint_Final Inspection Q.C._3
2,Final Inspection Q.C.,2011-01-03 15:43:38.241300+00:00,2011-01-03 15:43:38.241300+00:00,2011-01-03 23:41:30.963665+00:00,Joint_Final Inspection Q.C._1
4,Start,2011-01-03 18:46:40.000000+00:00,2011-01-03 18:46:40.000000+00:00,2011-01-03 18:46:40.000000+00:00,Start
4,Turning & Milling,2011-01-03 18:46:40.000000+00:00,2011-01-03 21:00:00.000000+00:00,2011-01-04 02:53:13.354740+00:00,Joint_Turning & Milling_5
4,Round Grinding,2011-01-03 18:46:40.000000+00:00,2011-01-03 18:52:10.560503+00:00,2011-01-04 00:31:19.306805+00:00,Joint_Round Grinding_0
4,Turning Q.C.,2011-01-03 18:46:40.000000+00:00,2011-01-03 18:46:40.000000+00:00,2011-01-03 19:48:17.603234+00:00,Joint_Turning Q.C._0
4,Packing,2011-01-03 18:46:40.000000+00:00,2011-01-11 08:21:16.134972+00:00,2011-01-13 09:18:55.848274+00:00,Joint_Packing_0
2,Round Grinding,2011-01-03 18:52:10.560503+00:00,2011-01-03 23:51:14.466821+00:00,2011-01-05 01:28:09.850449+00:00,Joint_Round Grinding_3
4,Turning Q.C.,2011-01-03 19:48:17.603234+00:00,2011-01-04 17:00:00.000000+00:00,2011-01-13 22:34:50.157870+00:00,Joint_Turning Q.C._1
4,Round Grinding,2011-01-04 00:31:19.306805+00:00,2011-01-04 00:31:19.306805+00:00,2011-01-04 04:09:37.968004+00:00,Joint_Round Grinding_0
4,Round Grinding,2011-01-04 04:09:37.968004+00:00,2011-01-04 04:09:37.968004+00:00,2011-01-04 06:06:03.824703+00:00,Joint_Round Grinding_0
5,Start,2011-01-04 04:13:20.000000+00:00,2011-01-04 04:13:20.000000+00:00,2011-01-04 04:13:20.000000+00:00,Start
5,Turning & Milling,2011-01-04 04:13:20.000000+00:00,2011-01-04 04:13:20.000000+00:00,2011-01-04 13:19:27.294394+00:00,Joint_Turning & Milling_4
5,Final Inspection Q.C.,2011-01-04 04:13:20.000000+00:00,2011-01-04 14:00:00.000000+00:00,2011-01-05 16:43:28.268348+00:00,Joint_Final Inspection Q.C._1
5,Round Grinding,2011-01-04 04:13:20.000000+00:00,2011-01-04 06:06:03.824703+00:00,2011-01-04 21:51:34.494990+00:00,Joint_Round Grinding_0
5,Grinding Rework,2011-01-04 04:13:20.000000+00:00,2011-01-04 05:00:00.000000+00:00,2011-01-04 05:19:42.404006+00:00,Joint_Grinding Rework_0
5,Packing,2011-01-04 04:13:20.000000+00:00,2011-01-13 09:18:55.848274+00:00,2011-01-16 09:56:04.320991+00:00,Joint_Packing_0
4,Round Grinding,2011-01-04 06:06:03.824703+00:00,2011-01-04 14:55:49.064970+00:00,2011-01-05 06:51:22.430269+00:00,Joint_Round Grinding_2
0,Turning & Milling,2011-01-04 06:20:01.198590+00:00,2011-01-04 06:20:01.198590+00:00,2011-01-04 14:58:44.533221+00:00,Joint_Turning & Milling_0
5,Turning & Milling,2011-01-04 13:19:27.294394+00:00,2011-01-04 13:19:27.294394+00:00,2011-01-04 23:18:21.888154+00:00,Joint_Turning & Milling_2
6,Start,2011-01-04 13:40:00.000000+00:00,2011-01-04 13:40:00.000000+00:00,2011-01-04 13:40:00.000000+00:00,Start
6,Grinding Rework,2011-01-04 13:40:00.000000+00:00,2011-01-04 14:00:00.000000+00:00,2011-01-04 14:35:59.102056+00:00,ID4882
6,Turning & Milling,2011-01-04 13:40:00.000000+00:00,2011-01-04 13:40:00.000000+00:00,2011-01-04 15:09:08.463039+00:00,Joint_Turning & Milling_3
6,Final Inspection Q.C.,2011-01-04 13:40:00.000000+00:00,2011-01-04 14:00:00.000000+00:00,2011-01-06 16:38:39.985491+00:00,Joint_Final Inspection Q.C._0
6,Packing,2011-01-04 13:40:00.000000+00:00,2011-01-14 07:36:06.611477+00:00,2011-01-16 08:05:38.411991+00:00,ID4820
6,Grinding Rework,2011-01-04 14:35:59.102056+00:00,2011-01-04 14:35:59.102056+00:00,2011-01-26 14:57:48.171482+00:00,Joint_Grinding Rework_0
3,Turning & Milling,2011-01-04 14:51:58.765393+00:00,2011-01-04 15:00:00.000000+00:00,2011-01-05 00:15:33.208476+00:00,Joint_Turning & Milling_5
2,Round Grinding,2011-01-04 14:55:49.064970+00:00,2011-01-04 16:00:00.000000+00:00,2011-02-08 16:22:18.663996+00:00,Joint_Round Grinding_4
0,Turning & Milling,2011-01-04 14:58:44.533221+00:00,2011-01-04 14:58:44.533221+00:00,2011-01-05 10:33:13.496456+00:00,Joint_Turning & Milling_1
6,Turning & Milling,2011-01-04 15:09:08.463039+00:00,2011-01-04 15:09:08.463039+00:00,2011-01-06 23:55:07.799711+00:00,Joint_Turning & Milling_4
3,Round Grinding,2011-01-04 19:03:49.732939+00:00,2011-01-04 19:03:49.732939+00:00,2011-01-04 20:40:10.225331+00:00,ID0998
3,Round Grinding,2011-01-04 19:03:49.732939+00:00,2011-01-04 20:40:10.225331+00:00,2011-01-04 23:56:16.935298+00:00,ID0998
3,Round Grinding,2011-01-04 20:40:10.225331+00:00,2011-01-04 21:51:34.494990+00:00,2011-01-05 01:26:19.895652+00:00,Joint_Round Grinding_0
5,Round Grinding,2011-01-04 21:51:34.494990+00:00,2011-01-04 23:56:16.935298+00:00,2011-01-05 21:56:44.585647+00:00,ID0998
5,Turning & Milling,2011-01-04 23:18:21.888154+00:00,2011-01-05 00:00:00.000000+00:00,2011-01-06 02:14:47.563949+00:00,Joint_Turning & Milling_6
7,Start,2011-01-05 00:00:00.000000+00:00,2011-01-05 00:00:00.000000+00:00,2011-01-05 00:00:00.000000+00:00,Start
7,Final Inspection Q.C.,2011-01-05 00:00:00.000000+00:00,2011-01-05 15:00:00.000000+00:00,2011-01-06 17:42:43.666142+00:00,Joint_Final Inspection Q.C._3
7,Round Grinding,2011-01-05 00:00:00.000000+00:00,2011-01-05 01:26:19.895652+00:00,2011-01-05 19:35:14.636740+00:00,Joint_Round Grinding_0
7,Milling,2011-01-05 00:00:00.000000+00:00,2011-01-05 14:00:00.000000+00:00,2011-01-12 21:41:45.338039+00:00,ID4326
7,Flat Grinding,2011-01-05 00:00:00.000000+00:00,2011-01-05 07:00:00.000000+00:00,2011-01-06 07:10:55.309447+00:00,Joint_Flat Grinding_0
7,Turning & Milling,2011-01-05 00:00:00.000000+00:00,2011-01-05 03:00:00.000000+00:00,2011-01-05 15:41:23.221150+00:00,ID4641
3,Turning & Milling,2011-01-05 00:15:33.208476+00:00,2011-01-05 00:15:33.208476+00:00,2011-01-05 00:53:29.062620+00:00,Joint_Turning & Milling_0
3,Round Grinding,2011-01-05 01:26:19.895652+00:00,2011-01-05 01:28:09.850449+00:00,2011-01-05 01:39:21.431386+00:00,Joint_Round Grinding_3
2,Round Grinding,2011-01-05 01:28:09.850449+00:00,2011-01-05 01:39:21.431386+00:00,2011-01-07 01:40:09.117265+00:00,Joint_Round Grinding_3
4,Round Grinding,2011-01-05 06:51:22.430269+00:00,2011-01-05 06:51:22.430269+00:00,2011-01-07 19:48:44.765471+00:00,Joint_Round Grinding_2
8,Start,2011-01-05 09:26:40.000000+00:00,2011-01-05 10:00:00.000000+00:00,2011-01-05 10:00:00.000000+00:00,Start
8,Turning & Milling,2011-01-05 10:00:00.000000+00:00,2011-01-05 12:00:00.000000+00:00,2011-01-05 14:26:28.428282+00:00,Joint_Turning & Milling_3
8,Round Grinding,2011-01-05 10:00:00.000000+00:00,2011-01-05 10:34:04.021242+00:00,2011-01-07 13:47:27.024404+00:00,Joint_Round Grinding_1
8,Packing,2011-01-05 10:00:00.000000+00:00,2011-01-16 08:05:38.411991+00:00,2011-01-18 07:28:49.109333+00:00,ID4820
8,Final Inspection Q.C.,2011-01-05 10:00:00.000000+00:00,2011-01-05 15:42:21.835795+00:00,2011-01-05 17:34:42.479065+00:00,Joint_Final Inspection Q.C._2
0,Turning & Milling,2011-01-05 10:33:13.496456+00:00,2011-01-05 13:00:00.000000+00:00,2011-01-06 03:53:41.141664+00:00,Joint_Turning & Milling_2
0,Round Grinding,2011-01-05 10:34:04.021242+00:00,2011-01-05 19:35:14.636740+00:00,2011-01-06 01:12:49.689098+00:00,Joint_Round Grinding_0
8,Turning & Milling,2011-01-05 14:26:28.428282+00:00,2011-01-05 14:26:28.428282+00:00,2011-01-13 13:33:09.987874+00:00,Joint_Turning & Milling_5
7,Turning & Milling,2011-01-05 15:41:23.221150+00:00,2011-01-05 15:41:23.221150+00:00,2011-01-05 22:14:25.527260+00:00,Joint_Turning & Milling_0
3,Final Inspection Q.C.,2011-01-05 15:42:21.835795+00:00,2011-01-05 16:43:28.268348+00:00,2011-01-06 14:22:28.369323+00:00,Joint_Final Inspection Q.C._1
8,Final Inspection Q.C.,2011-01-05 17:34:42.479065+00:00,2011-01-05 17:34:42.479065+00:00,2011-01-06 18:56:15.558435+00:00,Joint_Final Inspection Q.C._2
9,Start,2011-01-05 18:53:20.000000+00:00,2011-01-05 18:53:20.000000+00:00,2011-01-05 18:53:20.000000+00:00,Start
9,Turning & Milling Q.C.,2011-01-05 18:53:20.000000+00:00,2011-01-05 18:53:20.000000+00:00,2011-01-06 17:16:20.904121+00:00,Joint_Turning & Milling Q.C._2
9,Round Grinding,2011-01-05 18:53:20.000000+00:00,2011-01-05 21:56:44.585647+00:00,2011-01-06 17:41:14.447037+00:00,ID0998
9,Final Inspection Q.C.,2011-01-05 18:53:20.000000+00:00,2011-01-06 14:22:28.369323+00:00,2011-01-06 23:53:29.815054+00:00,Joint_Final Inspection Q.C._1
7,Round Grinding,2011-01-05 19:35:14.636740+00:00,2011-01-06 01:12:49.689098+00:00,2011-01-06 13:18:30.073656+00:00,Joint_Round Grinding_0
5,Round Grinding,2011-01-05 21:56:44.585647+00:00,2011-01-06 13:18:30.073656+00:00,2011-01-07 00:47:03.388840+00:00,Joint_Round Grinding_0
7,Turning & Milling,2011-01-05 22:14:25.527260+00:00,2011-01-05 22:14:25.527260+00:00,2011-01-06 13:33:46.499882+00:00,Joint_Turning & Milling_1
0,Round Grinding,2011-01-06 01:12:49.689098+00:00,2011-01-06 17:41:14.447037+00:00,2011-01-07 08:06:43.407156+00:00,ID0998
5,Round Grinding,2011-01-06 02:14:47.563949+00:00,2011-01-07 00:47:03.388840+00:00,2011-01-09 15:19:24.162255+00:00,Joint_Round Grinding_0
0,Turning & Milling,2011-01-06 03:53:41.141664+00:00,2011-01-06 06:00:00.000000+00:00,2011-01-26 14:49:17.831656+00:00,Joint_Turning & Milling_7
10,Start,2011-01-06 05:00:00.000000+00:00,2011-01-06 06:00:00.000000+00:00,2011-01-06 06:00:00.000000+00:00,Start
10,Packing,2011-01-06 06:00:00.000000+00:00,2011-01-16 09:56:04.320991+00:00,2011-02-01 07:56:59.322717+00:00,Joint_Packing_0
10,Final Inspection Q.C.,2011-01-06 06:00:00.000000+00:00,2011-01-06 16:38:39.985491+00:00,2011-01-10 18:23:38.186151+00:00,Joint_Final Inspection Q.C._0
10,Flat Grinding,2011-01-06 06:00:00.000000+00:00,2011-01-06 07:00:00.000000+00:00,2011-01-10 15:34:14.163806+00:00,ID4882
7,Round Grinding,2011-01-06 13:18:30.073656+00:00,2011-01-07 01:40:09.117265+00:00,2011-01-13 22:28:33.091744+00:00,Joint_Round Grinding_3
7,Turning & Milling,2011-01-06 13:33:46.499882+00:00,2011-01-06 13:33:46.499882+00:00,2011-01-10 00:44:41.586922+00:00,Joint_Turning & Milling_3
3,Final Inspection Q.C.,2011-01-06 14:22:28.369323+00:00,2011-01-06 17:42:43.666142+00:00,2011-01-06 19:50:37.527918+00:00,Joint_Final Inspection Q.C._3
11,Start,2011-01-06 14:26:40.000000+00:00,2011-01-06 14:26:40.000000+00:00,2011-01-06 14:26:40.000000+00:00,Start
11,Packing,2011-01-06 14:26:40.000000+00:00,2011-01-18 07:28:49.109333+00:00,2011-01-21 08:50:17.190926+00:00,ID4820
11,Turning Q.C.,2011-01-06 14:26:40.000000+00:00,2011-01-06 14:26:40.000000+00:00,2011-01-09 15:00:43.167870+00:00,Joint_Turning Q.C._0
11,Round Grinding,2011-01-06 14:26:40.000000+00:00,2011-01-07 08:06:43.407156+00:00,2011-01-07 17:42:37.748292+00:00,ID0998
11,Turning & Milling Q.C.,2011-01-06 14:26:40.000000+00:00,2011-01-06 14:26:40.000000+00:00,2011-01-07 18:47:45.461671+00:00,Joint_Turning & Milling Q.C._1
11,Final Inspection Q.C.,2011-01-06 14:26:40.000000+00:00,2011-01-06 18:56:15.558435+00:00,2011-01-06 20:34:46.538673+00:00,Joint_Final Inspection Q.C._2
11,Round Grinding,2011-01-06 14:26:40.000000+00:00,2011-01-07 13:47:27.024404+00:00,2011-01-09 14:36:15.307561+00:00,Joint_Round Grinding_1
6,Final Inspection Q.C.,2011-01-06 16:38:39.985491+00:00,2011-01-06 19:50:37.527918+00:00,2011-01-09 13:29:13.780368+00:00,Joint_Final Inspection Q.C._3
8,Final Inspection Q.C.,2011-01-06 18:56:15.558435+00:00,2011-01-06 20:34:46.538673+00:00,2011-01-06 22:55:51.739649+00:00,Joint_Final Inspection Q.C._2
3,Final Inspection Q.C.,2011-01-06 19:50:37.527918+00:00,2011-01-06 22:55:51.739649+00:00,2011-01-07 01:41:17.495861+00:00,Joint_Final Inspection Q.C._2
12,Start,2011-01-06 23:53:20.000000+00:00,2011-01-06 23:53:20.000000+00:00,2011-01-06 23:53:20.000000+00:00,Start
12,Turning & Milling,2011-01-06 23:53:20.000000+00:00,2011-01-07 00:00:00.000000+00:00,2011-01-07 08:55:51.094171+00:00,ID4641
12,Round Grinding,2011-01-06 23:53:20.000000+00:00,2011-01-07 17:42:37.748292+00:00,2011-01-09 19:06:38.256912+00:00,ID0998
12,Turning Q.C.,2011-01-06 23:53:20.000000+00:00,2011-01-09 15:00:43.167870+00:00,2011-01-10 22:55:23.189321+00:00,Joint_Turning Q.C._0
9,Final Inspection Q.C.,2011-01-06 23:53:29.815054+00:00,2011-01-06 23:53:29.815054+00:00,2011-01-10 14:03:48.727520+00:00,Joint_Final Inspection Q.C._1
6,Turning & Milling,2011-01-06 23:55:07.799711+00:00,2011-01-06 23:55:07.799711+00:00,2011-01-07 15:43:07.635242+00:00,Joint_Turning & Milling_0
5,Round Grinding,2011-01-07 00:47:03.388840+00:00,2011-01-07 19:48:44.765471+00:00,2011-01-09 21:47:10.683844+00:00,Joint_Round Grinding_2
0,Round Grinding,2011-01-07 08:06:43.407156+00:00,2011-01-09 14:36:15.307561+00:00,2011-01-11 00:35:09.066781+00:00,Joint_Round Grinding_1
8,Round Grinding,2011-01-07 13:47:27.024404+00:00,2011-01-09 15:19:24.162255+00:00,2011-01-10 17:53:47.258525+00:00,Joint_Round Grinding_0
13,Start,2011-01-07 14:00:00.000000+00:00,2011-01-07 14:00:00.000000+00:00,2011-01-07 14:00:00.000000+00:00,Start
13,Turning & Milling Q.C.,2011-01-07 14:00:00.000000+00:00,2011-01-07 14:00:00.000000+00:00,2011-01-07 18:35:01.540237+00:00,Joint_Turning & Milling Q.C._0
13,Turning Q.C.,2011-01-07 14:00:00.000000+00:00,2011-01-10 22:55:23.189321+00:00,2011-01-11 02:19:25.124346+00:00,Joint_Turning Q.C._0
13,Packing,2011-01-07 14:00:00.000000+00:00,2011-01-21 08:50:17.190926+00:00,2011-02-06 07:28:06.717600+00:00,ID4820
13,Round Grinding,2011-01-07 14:00:00.000000+00:00,2011-01-09 19:06:38.256912+00:00,2011-01-09 19:39:06.421316+00:00,ID0998
13,Flat Grinding,2011-01-07 14:00:00.000000+00:00,2011-01-07 14:00:00.000000+00:00,2011-01-07 18:51:00.763979+00:00,Joint_Flat Grinding_0
6,Turning & Milling,2011-01-07 15:43:07.635242+00:00,2011-01-11 14:00:00.000000+00:00,2011-01-11 18:42:24.139595+00:00,Joint_Turning & Milling_6
13,Turning & Milling Q.C.,2011-01-07 18:35:01.540237+00:00,2011-01-07 18:35:01.540237+00:00,2011-01-07 19:10:17.154284+00:00,Joint_Turning & Milling Q.C._2
11,Turning & Milling Q.C.,2011-01-07 18:47:45.461671+00:00,2011-01-07 18:47:45.461671+00:00,2011-01-09 07:07:47.413774+00:00,Joint_Turning & Milling Q.C._0
14,Start,2011-01-09 05:00:00.000000+00:00,2011-01-09 07:00:00.000000+00:00,2011-01-09 07:00:00.000000+00:00,Start
14,Round Grinding,2011-01-09 07:00:00.000000+00:00,2011-01-09 19:39:06.421316+00:00,2011-01-09 23:34:24.329956+00:00,ID0998
14,Turning & Milling,2011-01-09 07:00:00.000000+00:00,2011-01-09 13:00:00.000000+00:00,2011-01-12 06:22:36.964776+00:00,Joint_Turning & Milling_2
14,Flat Grinding,2011-01-09 07:00:00.000000+00:00,2011-01-10 23:00:00.000000+00:00,2011-01-17 23:12:39.586498+00:00,Joint_Flat Grinding_0
14,Round Grinding,2011-01-09 07:00:00.000000+00:00,2011-01-09 21:47:10.683844+00:00,2011-01-10 18:51:50.580756+00:00,Joint_Round Grinding_2
14,Packing,2011-01-09 07:00:00.000000+00:00,2011-01-31 08:04:09.528532+00:00,2011-02-24 08:14:45.437829+00:00,Joint_Packing_1
14,Final Inspection Q.C.,2011-01-09 07:00:00.000000+00:00,2011-01-09 14:00:00.000000+00:00,2011-01-09 21:33:13.933051+00:00,Joint_Final Inspection Q.C._2
14,Turning Q.C.,2011-01-09 07:00:00.000000+00:00,2011-01-11 02:19:25.124346+00:00,2011-01-11 07:31:52.326814+00:00,Joint_Turning Q.C._0
11,Turning & Milling Q.C.,2011-01-09 07:07:47.413774+00:00,2011-01-09 14:00:00.000000+00:00,2011-01-09 15:20:49.943330+00:00,Joint_Turning & Milling Q.C._1
15,Start,2011-01-09 14:26:40.000000+00:00,2011-01-09 14:26:40.000000+00:00,2011-01-09 14:26:40.000000+00:00,Start
15,Round Grinding,2011-01-09 14:26:40.000000+00:00,2011-01-09 23:34:24.329956+00:00,2011-01-10 16:16:06.045406+00:00,ID0998
15,Turning & Milling,2011-01-09 14:26:40.000000+00:00,2011-01-09 14:26:40.000000+00:00,2011-01-09 14:37:43.440411+00:00,Joint_Turning & Milling_1
15,Final Inspection Q.C.,2011-01-09 14:26:40.000000+00:00,2011-01-09 17:00:00.000000+00:00,2011-01-11 15:59:11.864161+00:00,Joint_Final Inspection Q.C._3
15,Packing,2011-01-09 14:26:40.000000+00:00,2011-02-01 07:56:59.322717+00:00,2011-02-13 08:17:47.766589+00:00,Joint_Packing_0
15,Turning Q.C.,2011-01-09 14:26:40.000000+00:00,2011-01-11 07:31:52.326814+00:00,2011-01-11 17:47:15.538532+00:00,Joint_Turning Q.C._0
15,Turning & Milling,2011-01-09 14:37:43.440411+00:00,2011-01-09 15:00:00.000000+00:00,2011-01-10 06:54:22.813497+00:00,Joint_Turning & Milling_4
11,Turning Q.C.,2011-01-09 15:00:43.167870+00:00,2011-01-11 17:47:15.538532+00:00,2011-01-13 21:44:11.439442+00:00,Joint_Turning Q.C._0
5,Round Grinding,2011-01-09 15:19:24.162255+00:00,2011-01-10 16:16:06.045406+00:00,2011-01-12 00:12:49.886991+00:00,ID0998
11,Turning & Milling Q.C.,2011-01-09 15:20:49.943330+00:00,2011-01-09 15:20:49.943330+00:00,2011-01-09 15:35:26.535151+00:00,Joint_Turning & Milling Q.C._2
11,Turning & Milling Q.C.,2011-01-09 15:35:26.535151+00:00,2011-01-09 15:35:26.535151+00:00,2011-01-09 19:53:09.117443+00:00,Joint_Turning & Milling Q.C._0
12,Round Grinding,2011-01-09 19:06:38.256912+00:00,2011-01-10 17:53:47.258525+00:00,2011-01-10 21:01:42.051873+00:00,Joint_Round Grinding_0
13,Round Grinding,2011-01-09 19:39:06.421316+00:00,2011-01-10 18:51:50.580756+00:00,2011-01-11 11:48:21.583333+00:00,Joint_Round Grinding_2
5,Round Grinding,2011-01-09 21:47:10.683844+00:00,2011-01-10 21:01:42.051873+00:00,2011-01-12 08:56:10.577036+00:00,Joint_Round Grinding_0
14,Round Grinding,2011-01-09 23:34:24.329956+00:00,2011-01-11 00:35:09.066781+00:00,2011-01-12 14:42:01.793133+00:00,Joint_Round Grinding_1
16,Start,2011-01-09 23:53:20.000000+00:00,2011-01-09 23:53:20.000000+00:00,2011-01-09 23:53:20.000000+00:00,Start
16,Packing,2011-01-09 23:53:20.000000+00:00,2011-02-06 07:28:06.717600+00:00,2011-02-07 08:48:27.615743+00:00,ID4820
16,Final Inspection Q.C.,2011-01-09 23:53:20.000000+00:00,2011-01-09 23:53:20.000000+00:00,2011-01-10 01:30:41.167332+00:00,Joint_Final Inspection Q.C._2
16,Round Grinding,2011-01-09 23:53:20.000000+00:00,2011-01-11 11:48:21.583333+00:00,2011-01-12 03:28:56.534329+00:00,Joint_Round Grinding_2
16,Turning & Milling,2011-01-09 23:53:20.000000+00:00,2011-01-10 03:00:00.000000+00:00,2011-01-10 04:55:17.814167+00:00,ID4641
16,Grinding Rework,2011-01-09 23:53:20.000000+00:00,2011-01-10 15:34:14.163806+00:00,2011-01-10 18:40:55.951520+00:00,ID4882
16,Round Grinding,2011-01-09 23:53:20.000000+00:00,2011-01-12 00:12:49.886991+00:00,2011-01-12 01:31:09.878297+00:00,ID0998
7,Turning & Milling,2011-01-10 00:44:41.586922+00:00,2011-01-10 00:44:41.586922+00:00,2011-01-10 00:46:05.035748+00:00,Joint_Turning & Milling_0
7,Turning & Milling,2011-01-10 00:46:05.035748+00:00,2011-01-10 00:46:05.035748+00:00,2011-01-10 02:03:31.562493+00:00,Joint_Turning & Milling_1
